no,description,standardCost,qtyonPurchOrder,qtyonSalesOrder,replenishmentSystem,itemCategoryCode,Qty_onServiceOrder,c011_Consumable,qtyonProdOrder,qtyonComponentLines
X8055,Class X #8055,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8056,Class X #8056,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8057,Class X #8057,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8058,Class X #8058,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8060,Class X #8060,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8064,Class X #8064,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8065,Class X #8065,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8066,Class X #8066,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8067,Class X #8067,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8069,Class X #8069,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8070,Class X #8070,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8071,Class X #8071,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8072,Class X #8072,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8073,Class X #8073,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8074,Class X #8074,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8075,Class X #8075,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8076,Class X #8076,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8077,Class X #8077,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8078,Class X #8078,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8079,Class X #8079,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8080,Class X #8080,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8081,Class X #8081,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8082,Class X #8082,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8083,Class X #8083,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8085,Class X #8085,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8086,Class X #8086,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8087,Class X #8087,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8089,Class X #8089,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8090,Class X #8090,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8092,Class X #8092,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8093,Class X #8093,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8094,Class X #8094,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8095,Class X #8095,0,0,4,Prod. Order,XXX,0,TRUE,0,0
X8096,Class X #8096,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8097,Class X #8097,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8098,Class X #8098,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8099,Class X #8099,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X8100,Class X #8100,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8101,Class X #8101,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8104,Class X #8104,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8105,Class X #8105,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8107,Class X #8107,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8108,Class X #8108,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8109,Class X #8109,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8110,Class X #8110,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8111,Class X #8111,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8112,Class X #8112,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8113,Class X #8113,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8114,Class X #8114,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8115,Class X #8115,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8116,Class X #8116,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8117,Class X #8117,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8118,Class X #8118,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8121,Class X #8121,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8123,Class X #8123,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8124,Class X #8124,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8125,Class X #8125,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8126,Class X #8126,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8127,Class X #8127,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8128,Class X #8128,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8130,Class X #8130,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8131,Class X #8131,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8133,Class X #8133,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8134,Class X #8134,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8135,Class X #8135,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8137,Class X #8137,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8138,Class X #8138,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8139,Class X #8139,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8140,Class X #8140,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8141,Class X #8141,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8142,Class X #8142,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8144,Class X #8144,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8145,Class X #8145,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8146,Class X #8146,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8148,Class X #8148,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8149,Class X #8149,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8150,Class X #8150,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8151,Class X #8151,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8152,Class X #8152,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8153,Class X #8153,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8154,Class X #8154,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8155,Class X #8155,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8157,Class X #8157,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8158,Class X #8158,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8159,Class X #8159,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8160,Class X #8160,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8161,Class X #8161,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8162,Class X #8162,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8163,Class X #8163,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8165,Class X #8165,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8166,Class X #8166,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8167,Class X #8167,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8169,Class X #8169,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8172,Class X #8172,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8173,Class X #8173,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8174,Class X #8174,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8175,Class X #8175,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8176,Class X #8176,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8177,Class X #8177,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8179,Class X #8179,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8181,Class X #8181,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8182,Class X #8182,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8183,Class X #8183,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8184,Class X #8184,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8185,Class X #8185,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8186,Class X #8186,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8187,Class X #8187,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8188,Class X #8188,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8189,Class X #8189,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8190,Class X #8190,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8191,Class X #8191,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8192,Class X #8192,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8193,Class X #8193,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8195,Class X #8195,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8196,Class X #8196,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8197,Class X #8197,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8198,Class X #8198,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8199,Class X #8199,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8200,Class X #8200,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8201,Class X #8201,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8202,Class X #8202,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8205,Class X #8205,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8206,Class X #8206,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8208,Class X #8208,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8209,Class X #8209,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8210,Class X #8210,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8211,Class X #8211,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8212,Class X #8212,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8213,Class X #8213,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X8214,Class X #8214,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8215,Class X #8215,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8216,Class X #8216,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8217,Class X #8217,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8218,Class X #8218,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8219,Class X #8219,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8220,Class X #8220,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8221,Class X #8221,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8222,Class X #8222,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8223,Class X #8223,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8224,Class X #8224,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8225,Class X #8225,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8226,Class X #8226,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8227,Class X #8227,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8228,Class X #8228,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8229,Class X #8229,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8230,Class X #8230,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8231,Class X #8231,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8232,Class X #8232,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8233,Class X #8233,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8234,Class X #8234,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8235,Class X #8235,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8236,Class X #8236,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8237,Class X #8237,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8238,Class X #8238,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8239,Class X #8239,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8240,Class X #8240,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8241,Class X #8241,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8242,Class X #8242,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8243,Class X #8243,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8244,Class X #8244,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8245,Class X #8245,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8247,Class X #8247,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8248,Class X #8248,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8249,Class X #8249,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8250,Class X #8250,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8251,Class X #8251,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8252,Class X #8252,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8253,Class X #8253,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8254,Class X #8254,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8255,Class X #8255,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8256,Class X #8256,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8257,Class X #8257,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8258,Class X #8258,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8259,Class X #8259,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8264,Class X #8264,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8265,Class X #8265,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8266,Class X #8266,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8267,Class X #8267,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8268,Class X #8268,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8269,Class X #8269,0,0,-3,Prod. Order,XXX,0,FALSE,0,0
X8270,Class X #8270,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8271,Class X #8271,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8272,Class X #8272,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8273,Class X #8273,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8274,Class X #8274,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8276,Class X #8276,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8277,Class X #8277,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8278,Class X #8278,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8279,Class X #8279,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8280,Class X #8280,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8281,Class X #8281,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8282,Class X #8282,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8283,Class X #8283,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8285,Class X #8285,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8286,Class X #8286,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8287,Class X #8287,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8288,Class X #8288,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8290,Class X #8290,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8291,Class X #8291,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8292,Class X #8292,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8293,Class X #8293,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8294,Class X #8294,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8296,Class X #8296,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8298,Class X #8298,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8299,Class X #8299,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8301,Class X #8301,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8302,Class X #8302,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8303,Class X #8303,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8304,Class X #8304,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8305,Class X #8305,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8306,Class X #8306,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8307,Class X #8307,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8308,Class X #8308,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8311,Class X #8311,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8312,Class X #8312,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8313,Class X #8313,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8314,Class X #8314,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8315,Class X #8315,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8316,Class X #8316,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8317,Class X #8317,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8318,Class X #8318,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8319,Class X #8319,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X8320,Class X #8320,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8321,Class X #8321,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8322,Class X #8322,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8323,Class X #8323,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8324,Class X #8324,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8325,Class X #8325,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8327,Class X #8327,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8328,Class X #8328,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8329,Class X #8329,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8330,Class X #8330,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8332,Class X #8332,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8333,Class X #8333,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8334,Class X #8334,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8335,Class X #8335,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8336,Class X #8336,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8337,Class X #8337,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8338,Class X #8338,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8340,Class X #8340,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8341,Class X #8341,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8342,Class X #8342,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8344,Class X #8344,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8345,Class X #8345,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8346,Class X #8346,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8348,Class X #8348,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8349,Class X #8349,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8350,Class X #8350,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8351,Class X #8351,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8352,Class X #8352,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8353,Class X #8353,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8354,Class X #8354,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8359,Class X #8359,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8360,Class X #8360,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8361,Class X #8361,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8362,Class X #8362,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8363,Class X #8363,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8364,Class X #8364,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8365,Class X #8365,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8366,Class X #8366,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8368,Class X #8368,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8369,Class X #8369,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8371,Class X #8371,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8372,Class X #8372,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8373,Class X #8373,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8374,Class X #8374,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8375,Class X #8375,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8376,Class X #8376,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8377,Class X #8377,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8378,Class X #8378,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8379,Class X #8379,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8380,Class X #8380,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8381,Class X #8381,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8382,Class X #8382,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8383,Class X #8383,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8384,Class X #8384,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8385,Class X #8385,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8386,Class X #8386,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8387,Class X #8387,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8388,Class X #8388,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8389,Class X #8389,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8391,Class X #8391,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8392,Class X #8392,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8393,Class X #8393,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8395,Class X #8395,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8396,Class X #8396,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8397,Class X #8397,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8399,Class X #8399,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8400,Class X #8400,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8401,Class X #8401,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8402,Class X #8402,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8404,Class X #8404,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8405,Class X #8405,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8406,Class X #8406,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8407,Class X #8407,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8408,Class X #8408,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8409,Class X #8409,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8410,Class X #8410,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8411,Class X #8411,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8413,Class X #8413,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8414,Class X #8414,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8415,Class X #8415,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8416,Class X #8416,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8417,Class X #8417,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8418,Class X #8418,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8419,Class X #8419,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8420,Class X #8420,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8421,Class X #8421,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8422,Class X #8422,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8423,Class X #8423,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8424,Class X #8424,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8425,Class X #8425,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8427,Class X #8427,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8430,Class X #8430,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8431,Class X #8431,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8433,Class X #8433,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8434,Class X #8434,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8435,Class X #8435,0,0,3,Prod. Order,XXX,0,FALSE,0,0
X8437,Class X #8437,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8439,Class X #8439,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8440,Class X #8440,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8441,Class X #8441,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8442,Class X #8442,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8444,Class X #8444,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8445,Class X #8445,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8446,Class X #8446,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8448,Class X #8448,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8449,Class X #8449,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8450,Class X #8450,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8451,Class X #8451,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8452,Class X #8452,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8453,Class X #8453,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8454,Class X #8454,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8455,Class X #8455,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8456,Class X #8456,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8459,Class X #8459,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8460,Class X #8460,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8461,Class X #8461,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8462,Class X #8462,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8463,Class X #8463,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8464,Class X #8464,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8465,Class X #8465,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8466,Class X #8466,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8467,Class X #8467,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8468,Class X #8468,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8470,Class X #8470,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8471,Class X #8471,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X8472,Class X #8472,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8473,Class X #8473,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8474,Class X #8474,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8476,Class X #8476,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8477,Class X #8477,0,0,2,Prod. Order,XXX,0,FALSE,0,0
X8478,Class X #8478,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8479,Class X #8479,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8480,Class X #8480,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X8481,Class X #8481,0,0,0,Prod. Order,XXX,0,FALSE,0,0
